figure_id,panel_id,experiment_id,subexperiment_id,setting_id,method_id,method_display_name,information_interface,reference_role,diagnostic_only,deployable,metric_id,metric_formula_id,x_id,x_value,x_display_label,y_value,ci_lower,ci_upper,ci_level,uncertainty_unit,n_seeds,n_bootstrap,n_events,n_users,filter_id,filter_description,run_mode,paper_result,notes
fig_exp1_attribution_diagnostics,unlabelled_soft_attribution_top1_accuracy,exp1_controlled_validity,source_binding_validity,aligned_static_delay_15,soft_attribution_em,Soft attribution EM,partial_attribution,none,False,True,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,1.0,Aligned static 15,1.0,1.0,1.0,0.95,shared_simulation_seed,3,2000,14955,0,unlabelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,unlabelled_soft_attribution_top1_accuracy,exp1_controlled_validity,source_binding_validity,aligned_static_delay_15,soft_attribution_em_stationary_ablation,Stationary geometric EM ablation,partial_attribution,diagnostic_control,True,False,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,1.0,Aligned static 15,0.0,0.0,0.0,0.95,shared_simulation_seed,3,2000,14955,0,unlabelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,unlabelled_soft_attribution_top1_accuracy,exp1_controlled_validity,source_binding_validity,aligned_static_delay_15,proxy_state,Filtered state proxy,proxy_state,none,False,True,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,1.0,Aligned static 15,1.0,1.0,1.0,0.95,shared_simulation_seed,3,2000,14955,0,unlabelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,mixture_labelled_soft_attribution_top1_accuracy,exp1_controlled_validity,matched_mean_delay,geometric_matched_15,soft_attribution_em,Soft attribution EM,partial_attribution,none,False,True,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,2.0,Geometric,0.06892334391740036,0.06253553155201819,0.0739877658025051,0.95,shared_simulation_seed,3,2000,14937,0,mixture_labelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,mixture_labelled_soft_attribution_top1_accuracy,exp1_controlled_validity,matched_mean_delay,geometric_matched_15,soft_attribution_em_stationary_ablation,Stationary geometric EM ablation,partial_attribution,diagnostic_control,True,False,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,2.0,Geometric,0.07035363025327052,0.06537805571347356,0.07311389455286921,0.95,shared_simulation_seed,3,2000,14937,0,mixture_labelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,mixture_labelled_soft_attribution_top1_accuracy,exp1_controlled_validity,matched_mean_delay,geometric_matched_15,proxy_state,Filtered state proxy,proxy_state,none,False,True,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,2.0,Geometric,0.07034196483420445,0.06647314949201742,0.07690066996795805,0.95,shared_simulation_seed,3,2000,14937,0,mixture_labelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,unlabelled_soft_attribution_top1_accuracy,exp1_controlled_validity,matched_mean_delay,geometric_matched_15,soft_attribution_em,Soft attribution EM,partial_attribution,none,False,True,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,2.0,Geometric,0.05984998025506525,0.05689585846401287,0.06263802449307368,0.95,shared_simulation_seed,3,2000,14937,0,unlabelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,unlabelled_soft_attribution_top1_accuracy,exp1_controlled_validity,matched_mean_delay,geometric_matched_15,soft_attribution_em_stationary_ablation,Stationary geometric EM ablation,partial_attribution,diagnostic_control,True,False,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,2.0,Geometric,0.06226299653693993,0.06002810680586227,0.06533976678729393,0.95,shared_simulation_seed,3,2000,14937,0,unlabelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,unlabelled_soft_attribution_top1_accuracy,exp1_controlled_validity,matched_mean_delay,geometric_matched_15,proxy_state,Filtered state proxy,proxy_state,none,False,True,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,2.0,Geometric,0.05864346539785268,0.052673904302372336,0.06384260188717125,0.95,shared_simulation_seed,3,2000,14937,0,unlabelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,mixture_labelled_soft_attribution_top1_accuracy,exp1_controlled_validity,matched_mean_delay,mixture_matched_15,soft_attribution_em,Soft attribution EM,partial_attribution,none,False,True,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,3.0,Mixture,0.17418302911655484,0.16851635514018692,0.18345323741007194,0.95,shared_simulation_seed,3,2000,14646,0,mixture_labelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,mixture_labelled_soft_attribution_top1_accuracy,exp1_controlled_validity,matched_mean_delay,mixture_matched_15,soft_attribution_em_stationary_ablation,Stationary geometric EM ablation,partial_attribution,diagnostic_control,True,False,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,3.0,Mixture,0.17027927296412582,0.16880841121495327,0.17206537890044574,0.95,shared_simulation_seed,3,2000,14646,0,mixture_labelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,mixture_labelled_soft_attribution_top1_accuracy,exp1_controlled_validity,matched_mean_delay,mixture_matched_15,proxy_state,Filtered state proxy,proxy_state,none,False,True,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,3.0,Mixture,0.17206757729170982,0.17026869158878508,0.17476019184652278,0.95,shared_simulation_seed,3,2000,14646,0,mixture_labelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,unlabelled_soft_attribution_top1_accuracy,exp1_controlled_validity,matched_mean_delay,mixture_matched_15,soft_attribution_em,Soft attribution EM,partial_attribution,none,False,True,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,3.0,Mixture,0.15232683962184726,0.14808754346492126,0.1588211215718379,0.95,shared_simulation_seed,3,2000,14646,0,unlabelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,unlabelled_soft_attribution_top1_accuracy,exp1_controlled_validity,matched_mean_delay,mixture_matched_15,soft_attribution_em_stationary_ablation,Stationary geometric EM ablation,partial_attribution,diagnostic_control,True,False,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,3.0,Mixture,0.15342280476771897,0.1470648394354674,0.15902578796561603,0.95,shared_simulation_seed,3,2000,14646,0,unlabelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,unlabelled_soft_attribution_top1_accuracy,exp1_controlled_validity,matched_mean_delay,mixture_matched_15,proxy_state,Filtered state proxy,proxy_state,none,False,True,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,3.0,Mixture,0.15302065060030554,0.1386786663939456,0.16086778550961933,0.95,shared_simulation_seed,3,2000,14646,0,unlabelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,mixture_labelled_soft_attribution_top1_accuracy,exp1_controlled_validity,matched_mean_delay,state_structural_matched_15,soft_attribution_em,Soft attribution EM,partial_attribution,none,False,True,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,4.0,State structural,0.11564294843784995,0.1066143159166415,0.12191309784307595,0.95,shared_simulation_seed,3,2000,14140,0,mixture_labelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,mixture_labelled_soft_attribution_top1_accuracy,exp1_controlled_validity,matched_mean_delay,state_structural_matched_15,soft_attribution_em_stationary_ablation,Stationary geometric EM ablation,partial_attribution,diagnostic_control,True,False,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,4.0,State structural,0.11260033481641885,0.10480217456961644,0.11847452328852766,0.95,shared_simulation_seed,3,2000,14140,0,mixture_labelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,mixture_labelled_soft_attribution_top1_accuracy,exp1_controlled_validity,matched_mean_delay,state_structural_matched_15,proxy_state,Filtered state proxy,proxy_state,none,False,True,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,4.0,State structural,0.11690443024678461,0.10812443370582907,0.1259768677711785,0.95,shared_simulation_seed,3,2000,14140,0,mixture_labelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,unlabelled_soft_attribution_top1_accuracy,exp1_controlled_validity,matched_mean_delay,state_structural_matched_15,soft_attribution_em,Soft attribution EM,partial_attribution,none,False,True,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,4.0,State structural,0.11572174749716045,0.10843120805369127,0.12421417732495123,0.95,shared_simulation_seed,3,2000,14140,0,unlabelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,unlabelled_soft_attribution_top1_accuracy,exp1_controlled_validity,matched_mean_delay,state_structural_matched_15,soft_attribution_em_stationary_ablation,Stationary geometric EM ablation,partial_attribution,diagnostic_control,True,False,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,4.0,State structural,0.09528000687636513,0.09245639840302584,0.09711684370257967,0.95,shared_simulation_seed,3,2000,14140,0,unlabelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,unlabelled_soft_attribution_top1_accuracy,exp1_controlled_validity,matched_mean_delay,state_structural_matched_15,proxy_state,Filtered state proxy,proxy_state,none,False,True,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,4.0,State structural,0.11082335218308977,0.10675335570469797,0.11771081725558204,0.95,shared_simulation_seed,3,2000,14140,0,unlabelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,mixture_labelled_soft_attribution_top1_accuracy,exp1_controlled_validity,proxy_quality_diagnostic,proxy_good_matched_15,soft_attribution_em,Soft attribution EM,partial_attribution,none,False,True,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,5.0,Good proxy,0.11839732274101744,0.10567397178024618,0.13566257475605917,0.95,shared_simulation_seed,3,2000,14140,0,mixture_labelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,mixture_labelled_soft_attribution_top1_accuracy,exp1_controlled_validity,proxy_quality_diagnostic,proxy_good_matched_15,soft_attribution_em_stationary_ablation,Stationary geometric EM ablation,partial_attribution,diagnostic_control,True,False,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,5.0,Good proxy,0.10842076849078987,0.09486640648453919,0.1252754170601196,0.95,shared_simulation_seed,3,2000,14140,0,mixture_labelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,mixture_labelled_soft_attribution_top1_accuracy,exp1_controlled_validity,proxy_quality_diagnostic,proxy_good_matched_15,proxy_state,Filtered state proxy,proxy_state,none,False,True,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,5.0,Good proxy,0.11705275548161292,0.10447313119183428,0.13282971356625747,0.95,shared_simulation_seed,3,2000,14140,0,mixture_labelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,unlabelled_soft_attribution_top1_accuracy,exp1_controlled_validity,proxy_quality_diagnostic,proxy_good_matched_15,soft_attribution_em,Soft attribution EM,partial_attribution,none,False,True,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,5.0,Good proxy,0.11350793734524323,0.10549496644295302,0.1198786039453718,0.95,shared_simulation_seed,3,2000,14140,0,unlabelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,unlabelled_soft_attribution_top1_accuracy,exp1_controlled_validity,proxy_quality_diagnostic,proxy_good_matched_15,soft_attribution_em_stationary_ablation,Stationary geometric EM ablation,partial_attribution,diagnostic_control,True,False,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,5.0,Good proxy,0.09692801463268248,0.09266652658121455,0.10080208107522219,0.95,shared_simulation_seed,3,2000,14140,0,unlabelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,unlabelled_soft_attribution_top1_accuracy,exp1_controlled_validity,proxy_quality_diagnostic,proxy_good_matched_15,proxy_state,Filtered state proxy,proxy_state,none,False,True,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,5.0,Good proxy,0.11189122963565688,0.1040268456375839,0.11922826793843484,0.95,shared_simulation_seed,3,2000,14140,0,unlabelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,mixture_labelled_soft_attribution_top1_accuracy,exp1_controlled_validity,proxy_quality_diagnostic,proxy_bad_matched_15,soft_attribution_em,Soft attribution EM,partial_attribution,none,False,True,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,6.0,Bad proxy,0.11638622337394221,0.11127864897466827,0.1263060848186847,0.95,shared_simulation_seed,3,2000,14140,0,mixture_labelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,mixture_labelled_soft_attribution_top1_accuracy,exp1_controlled_validity,proxy_quality_diagnostic,proxy_bad_matched_15,soft_attribution_em_stationary_ablation,Stationary geometric EM ablation,partial_attribution,diagnostic_control,True,False,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,6.0,Bad proxy,0.10956485711681148,0.10826296743063933,0.11094038106945298,0.95,shared_simulation_seed,3,2000,14140,0,mixture_labelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,mixture_labelled_soft_attribution_top1_accuracy,exp1_controlled_validity,proxy_quality_diagnostic,proxy_bad_matched_15,proxy_state,Filtered state proxy,proxy_state,none,False,True,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,6.0,Bad proxy,0.10964467867132925,0.10116036893781614,0.11770129071911493,0.95,shared_simulation_seed,3,2000,14140,0,mixture_labelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,unlabelled_soft_attribution_top1_accuracy,exp1_controlled_validity,proxy_quality_diagnostic,proxy_bad_matched_15,soft_attribution_em,Soft attribution EM,partial_attribution,none,False,True,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,6.0,Bad proxy,0.11182681047381443,0.10213926174496644,0.1196618252763928,0.95,shared_simulation_seed,3,2000,14140,0,unlabelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,unlabelled_soft_attribution_top1_accuracy,exp1_controlled_validity,proxy_quality_diagnostic,proxy_bad_matched_15,soft_attribution_em_stationary_ablation,Stationary geometric EM ablation,partial_attribution,diagnostic_control,True,False,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,6.0,Bad proxy,0.09672516836460777,0.08405127127547803,0.10838933448948623,0.95,shared_simulation_seed,3,2000,14140,0,unlabelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,unlabelled_soft_attribution_top1_accuracy,exp1_controlled_validity,proxy_quality_diagnostic,proxy_bad_matched_15,proxy_state,Filtered state proxy,proxy_state,none,False,True,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,6.0,Bad proxy,0.10683779179662316,0.09584731543624163,0.11771081725558204,0.95,shared_simulation_seed,3,2000,14140,0,unlabelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,mixture_labelled_soft_attribution_top1_accuracy,exp1_controlled_validity,policy_dependent_stress_test,action_structural_stress,soft_attribution_em,Soft attribution EM,partial_attribution,none,False,True,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,7.0,Action structural stress,0.13136889398933507,0.11507582515611063,0.160126582278481,0.95,shared_simulation_seed,3,2000,14079,0,mixture_labelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,mixture_labelled_soft_attribution_top1_accuracy,exp1_controlled_validity,policy_dependent_stress_test,action_structural_stress,soft_attribution_em_stationary_ablation,Stationary geometric EM ablation,partial_attribution,diagnostic_control,True,False,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,7.0,Action structural stress,0.12289458210510844,0.10526315789473684,0.1332923832923833,0.95,shared_simulation_seed,3,2000,13898,0,mixture_labelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,mixture_labelled_soft_attribution_top1_accuracy,exp1_controlled_validity,policy_dependent_stress_test,action_structural_stress,proxy_state,Filtered state proxy,proxy_state,none,False,True,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,7.0,Action structural stress,0.1281951055012196,0.11618257261410787,0.1509310682783404,0.95,shared_simulation_seed,3,2000,14003,0,mixture_labelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,unlabelled_soft_attribution_top1_accuracy,exp1_controlled_validity,policy_dependent_stress_test,action_structural_stress,soft_attribution_em,Soft attribution EM,partial_attribution,none,False,True,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,7.0,Action structural stress,0.1254700724730037,0.11208182399318134,0.13460330751517688,0.95,shared_simulation_seed,3,2000,14126,0,unlabelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,unlabelled_soft_attribution_top1_accuracy,exp1_controlled_validity,policy_dependent_stress_test,action_structural_stress,soft_attribution_em_stationary_ablation,Stationary geometric EM ablation,partial_attribution,diagnostic_control,True,False,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,7.0,Action structural stress,0.1170878957779351,0.09162082099026662,0.14202172096908938,0.95,shared_simulation_seed,3,2000,14054,0,unlabelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
fig_exp1_attribution_diagnostics,unlabelled_soft_attribution_top1_accuracy,exp1_controlled_validity,policy_dependent_stress_test,action_structural_stress,proxy_state,Filtered state proxy,proxy_state,none,False,True,soft_attribution_top1_accuracy,soft_attribution_top1_accuracy,delay_setting,7.0,Action structural stress,0.13150451200268842,0.11925257190846106,0.14510686164229472,0.95,shared_simulation_seed,3,2000,14010,0,unlabelled_posterior_diagnostics,Posterior attribution diagnostics; methods remain within the same information regime.,fast,False,
